security,horizon,scheme,fold,use_categoricals,importance_type,feature,relevance,bucket,ntrees,depth,tau_w
__POOL__,252,walk_forward,GFC,True,PredictionValuesChange,chg_lag1,0.0,momentum,145,4,
__POOL__,252,walk_forward,GFC,True,PredictionValuesChange,chg_lag2,0.0,momentum,145,4,
__POOL__,252,walk_forward,GFC,True,PredictionValuesChange,chg_lag3,0.0,momentum,145,4,
__POOL__,252,walk_forward,GFC,True,PredictionValuesChange,chg_lag4,0.0,momentum,145,4,
__POOL__,252,walk_forward,GFC,True,PredictionValuesChange,chg_lag5,0.0,momentum,145,4,
__POOL__,252,walk_forward,GFC,True,PredictionValuesChange,carry_roll,22.88664684834846,carry_roll,145,4,
__POOL__,252,walk_forward,GFC,True,PredictionValuesChange,mom_63d,0.013714902400366125,momentum,145,4,
__POOL__,252,walk_forward,GFC,True,PredictionValuesChange,mom_1m,0.007419262714638977,momentum,145,4,
__POOL__,252,walk_forward,GFC,True,PredictionValuesChange,mom_3m,0.011189747321255737,momentum,145,4,
__POOL__,252,walk_forward,GFC,True,PredictionValuesChange,mom_6m,0.6124718149922449,momentum,145,4,
__POOL__,252,walk_forward,GFC,True,PredictionValuesChange,mom_12m,2.4431249453589245,momentum,145,4,
__POOL__,252,walk_forward,GFC,True,PredictionValuesChange,dev_ma_3m,0.7572923326495646,curve,145,4,
__POOL__,252,walk_forward,GFC,True,PredictionValuesChange,dev_ma_12m,0.7019168223648097,curve,145,4,
__POOL__,252,walk_forward,GFC,True,PredictionValuesChange,vol_20d,0.13592276710194412,vol,145,4,
__POOL__,252,walk_forward,GFC,True,PredictionValuesChange,vol_regime,0.0,vol,145,4,
__POOL__,252,walk_forward,GFC,True,PredictionValuesChange,vol_zscore,0.0,vol,145,4,
__POOL__,252,walk_forward,GFC,True,PredictionValuesChange,level_zscore,0.2868937822472547,curve,145,4,
__POOL__,252,walk_forward,GFC,True,PredictionValuesChange,slope_10_1,0.8163764260241332,curve,145,4,
__POOL__,252,walk_forward,GFC,True,PredictionValuesChange,slope_10_5,1.1715684319794712,curve,145,4,
__POOL__,252,walk_forward,GFC,True,PredictionValuesChange,slope_5_1,0.49198325111047897,curve,145,4,
__POOL__,252,walk_forward,GFC,True,PredictionValuesChange,sofr_mom_1m,0.18003503001480864,macro,145,4,
__POOL__,252,walk_forward,GFC,True,PredictionValuesChange,ibor_level,10.251498395664067,macro,145,4,
__POOL__,252,walk_forward,GFC,True,PredictionValuesChange,ibor_chg_1d,0.0,macro,145,4,
__POOL__,252,walk_forward,GFC,True,PredictionValuesChange,ibor_mom_1m,0.030715209556395673,macro,145,4,
__POOL__,252,walk_forward,GFC,True,PredictionValuesChange,ibor_term_slope,0.5122504042922242,macro,145,4,
__POOL__,252,walk_forward,GFC,True,PredictionValuesChange,swap_ibor_basis,1.8066281704862954,curve,145,4,
__POOL__,252,walk_forward,GFC,True,PredictionValuesChange,move_level,0.0,vol,145,4,
__POOL__,252,walk_forward,GFC,True,PredictionValuesChange,move_zscore,0.0,vol,145,4,
__POOL__,252,walk_forward,GFC,True,PredictionValuesChange,vix_level,0.0,vol,145,4,
__POOL__,252,walk_forward,GFC,True,PredictionValuesChange,vix_zscore,0.0,vol,145,4,
__POOL__,252,walk_forward,GFC,True,PredictionValuesChange,v2x_level,0.0,vol,145,4,
__POOL__,252,walk_forward,GFC,True,PredictionValuesChange,vxn_level,0.0,vol,145,4,
__POOL__,252,walk_forward,GFC,True,PredictionValuesChange,ovx_level,0.0,vol,145,4,
__POOL__,252,walk_forward,GFC,True,PredictionValuesChange,gvz_level,0.0035876212009926904,vol,145,4,
__POOL__,252,walk_forward,GFC,True,PredictionValuesChange,spx_mom_1m,0.0,macro,145,4,
__POOL__,252,walk_forward,GFC,True,PredictionValuesChange,spx_mom_3m,0.021833941794375332,macro,145,4,
__POOL__,252,walk_forward,GFC,True,PredictionValuesChange,sx5e_mom_1m,0.009572330949473781,macro,145,4,
__POOL__,252,walk_forward,GFC,True,PredictionValuesChange,sx5e_mom_3m,0.06808306001148323,macro,145,4,
__POOL__,252,walk_forward,GFC,True,PredictionValuesChange,mxwo_mom_1m,0.0,macro,145,4,
__POOL__,252,walk_forward,GFC,True,PredictionValuesChange,ndx_mom_1m,0.0,macro,145,4,
__POOL__,252,walk_forward,GFC,True,PredictionValuesChange,oil_mom_1m,0.012805734370506541,macro,145,4,
__POOL__,252,walk_forward,GFC,True,PredictionValuesChange,oil_mom_3m,0.5989950336446267,macro,145,4,
__POOL__,252,walk_forward,GFC,True,PredictionValuesChange,copper_mom_1m,0.04525149417398736,macro,145,4,
__POOL__,252,walk_forward,GFC,True,PredictionValuesChange,opec_prod,0.8519015714472634,macro,145,4,
__POOL__,252,walk_forward,GFC,True,PredictionValuesChange,natgas_mom_1m,0.0,macro,145,4,
__POOL__,252,walk_forward,GFC,True,PredictionValuesChange,be5y_level,0.0,macro,145,4,
__POOL__,252,walk_forward,GFC,True,PredictionValuesChange,be10y_level,0.0,macro,145,4,
__POOL__,252,walk_forward,GFC,True,PredictionValuesChange,be_slope,0.009803792325651463,macro,145,4,
__POOL__,252,walk_forward,GFC,True,PredictionValuesChange,be5y_chg_1m,0.0,macro,145,4,
__POOL__,252,walk_forward,GFC,True,PredictionValuesChange,ig_spread,0.0,credit,145,4,
__POOL__,252,walk_forward,GFC,True,PredictionValuesChange,hy_spread,0.0,credit,145,4,
__POOL__,252,walk_forward,GFC,True,PredictionValuesChange,ig_chg_1m,0.0,credit,145,4,
__POOL__,252,walk_forward,GFC,True,PredictionValuesChange,hy_chg_1m,0.0,credit,145,4,
__POOL__,252,walk_forward,GFC,True,PredictionValuesChange,cpi_yoy,0.8176298258817561,macro,145,4,
__POOL__,252,walk_forward,GFC,True,PredictionValuesChange,pce_core_chg,0.014213716741910763,macro,145,4,
__POOL__,252,walk_forward,GFC,True,PredictionValuesChange,nfp_change,3.9742109969307817,macro,145,4,
__POOL__,252,walk_forward,GFC,True,PredictionValuesChange,pmi_us,1.3326613627080641,macro,145,4,
__POOL__,252,walk_forward,GFC,True,PredictionValuesChange,pmi_eur,14.689317732057235,macro,145,4,
__POOL__,252,walk_forward,GFC,True,PredictionValuesChange,unemp_eur,5.076896439509441,macro,145,4,
__POOL__,252,walk_forward,GFC,True,PredictionValuesChange,cpi_nsa_level,0.0,macro,145,4,
__POOL__,252,walk_forward,GFC,True,PredictionValuesChange,pce_core_level,0.0,macro,145,4,
__POOL__,252,walk_forward,GFC,True,PredictionValuesChange,eur_3m,1.8997156321098736,macro,145,4,
__POOL__,252,walk_forward,GFC,True,PredictionValuesChange,eur_1w,0.07243361115880222,macro,145,4,
__POOL__,252,walk_forward,GFC,True,PredictionValuesChange,nor_ibor_1m,0.4143390539899944,macro,145,4,
__POOL__,252,walk_forward,GFC,True,PredictionValuesChange,nor_ibor_6m,13.893754509118445,macro,145,4,
__POOL__,252,walk_forward,GFC,True,PredictionValuesChange,xmpca_01,0.1330834530381047,cross_market,145,4,
__POOL__,252,walk_forward,GFC,True,PredictionValuesChange,xmpca_02,0.0,cross_market,145,4,
__POOL__,252,walk_forward,GFC,True,PredictionValuesChange,xmpca_03,0.0,cross_market,145,4,
__POOL__,252,walk_forward,GFC,True,PredictionValuesChange,xmpca_04,0.0,cross_market,145,4,
__POOL__,252,walk_forward,GFC,True,PredictionValuesChange,xmpca_05,0.0,cross_market,145,4,
__POOL__,252,walk_forward,GFC,True,PredictionValuesChange,xmpca_06,0.0,cross_market,145,4,
__POOL__,252,walk_forward,GFC,True,PredictionValuesChange,xmpca_07,0.0,cross_market,145,4,
__POOL__,252,walk_forward,GFC,True,PredictionValuesChange,xmpca_08,0.0,cross_market,145,4,
__POOL__,252,walk_forward,GFC,True,PredictionValuesChange,xmpca_09,0.0,cross_market,145,4,
__POOL__,252,walk_forward,GFC,True,PredictionValuesChange,xmpca_10,0.0,cross_market,145,4,
__POOL__,252,walk_forward,GFC,True,PredictionValuesChange,xmpca_11,0.0,cross_market,145,4,
__POOL__,252,walk_forward,GFC,True,PredictionValuesChange,xmpca_12,0.17882697927204258,cross_market,145,4,
__POOL__,252,walk_forward,GFC,True,PredictionValuesChange,security,1.6235767021354996,categorical,145,4,
__POOL__,252,walk_forward,GFC,True,PredictionValuesChange,country,10.104502278196488,categorical,145,4,
__POOL__,252,walk_forward,GFC,True,PredictionValuesChange,maturity,1.0353545826058825,categorical,145,4,
__POOL__,252,walk_forward,GFC,True,LossFunctionChange,chg_lag1,0.0,momentum,145,4,
__POOL__,252,walk_forward,GFC,True,LossFunctionChange,chg_lag2,0.0,momentum,145,4,
__POOL__,252,walk_forward,GFC,True,LossFunctionChange,chg_lag3,0.0,momentum,145,4,
__POOL__,252,walk_forward,GFC,True,LossFunctionChange,chg_lag4,0.0,momentum,145,4,
__POOL__,252,walk_forward,GFC,True,LossFunctionChange,chg_lag5,0.0,momentum,145,4,
__POOL__,252,walk_forward,GFC,True,LossFunctionChange,carry_roll,0.19349142337727254,carry_roll,145,4,
__POOL__,252,walk_forward,GFC,True,LossFunctionChange,mom_63d,0.00018426424819206755,momentum,145,4,
__POOL__,252,walk_forward,GFC,True,LossFunctionChange,mom_1m,0.00011574398312325096,momentum,145,4,
__POOL__,252,walk_forward,GFC,True,LossFunctionChange,mom_3m,0.00014747111844193306,momentum,145,4,
__POOL__,252,walk_forward,GFC,True,LossFunctionChange,mom_6m,0.004736244668520961,momentum,145,4,
__POOL__,252,walk_forward,GFC,True,LossFunctionChange,mom_12m,0.016004016745186533,momentum,145,4,
__POOL__,252,walk_forward,GFC,True,LossFunctionChange,dev_ma_3m,0.0015176591466368738,curve,145,4,
__POOL__,252,walk_forward,GFC,True,LossFunctionChange,dev_ma_12m,0.005433145458499322,curve,145,4,
__POOL__,252,walk_forward,GFC,True,LossFunctionChange,vol_20d,0.0014267494462666952,vol,145,4,
__POOL__,252,walk_forward,GFC,True,LossFunctionChange,vol_regime,0.0,vol,145,4,
__POOL__,252,walk_forward,GFC,True,LossFunctionChange,vol_zscore,0.0,vol,145,4,
__POOL__,252,walk_forward,GFC,True,LossFunctionChange,level_zscore,0.004058797790870039,curve,145,4,
__POOL__,252,walk_forward,GFC,True,LossFunctionChange,slope_10_1,0.0036557890863888054,curve,145,4,
__POOL__,252,walk_forward,GFC,True,LossFunctionChange,slope_10_5,0.0065260750147718705,curve,145,4,
__POOL__,252,walk_forward,GFC,True,LossFunctionChange,slope_5_1,0.004665662630004064,curve,145,4,
__POOL__,252,walk_forward,GFC,True,LossFunctionChange,sofr_mom_1m,0.0021131842739068873,macro,145,4,
__POOL__,252,walk_forward,GFC,True,LossFunctionChange,ibor_level,0.061898405560699865,macro,145,4,
__POOL__,252,walk_forward,GFC,True,LossFunctionChange,ibor_chg_1d,0.0,macro,145,4,
__POOL__,252,walk_forward,GFC,True,LossFunctionChange,ibor_mom_1m,0.0006941222908528055,macro,145,4,
__POOL__,252,walk_forward,GFC,True,LossFunctionChange,ibor_term_slope,0.009195494241434565,macro,145,4,
__POOL__,252,walk_forward,GFC,True,LossFunctionChange,swap_ibor_basis,0.011279850351719245,curve,145,4,
__POOL__,252,walk_forward,GFC,True,LossFunctionChange,move_level,0.0,vol,145,4,
__POOL__,252,walk_forward,GFC,True,LossFunctionChange,move_zscore,0.0,vol,145,4,
__POOL__,252,walk_forward,GFC,True,LossFunctionChange,vix_level,0.0,vol,145,4,
__POOL__,252,walk_forward,GFC,True,LossFunctionChange,vix_zscore,0.0,vol,145,4,
__POOL__,252,walk_forward,GFC,True,LossFunctionChange,v2x_level,0.0,vol,145,4,
__POOL__,252,walk_forward,GFC,True,LossFunctionChange,vxn_level,0.0,vol,145,4,
__POOL__,252,walk_forward,GFC,True,LossFunctionChange,ovx_level,0.0,vol,145,4,
__POOL__,252,walk_forward,GFC,True,LossFunctionChange,gvz_level,5.8333828216683425e-05,vol,145,4,
__POOL__,252,walk_forward,GFC,True,LossFunctionChange,spx_mom_1m,0.0,macro,145,4,
__POOL__,252,walk_forward,GFC,True,LossFunctionChange,spx_mom_3m,0.000379630121022434,macro,145,4,
__POOL__,252,walk_forward,GFC,True,LossFunctionChange,sx5e_mom_1m,0.0001783819429589939,macro,145,4,
__POOL__,252,walk_forward,GFC,True,LossFunctionChange,sx5e_mom_3m,0.0011155853847049646,macro,145,4,
__POOL__,252,walk_forward,GFC,True,LossFunctionChange,mxwo_mom_1m,0.0,macro,145,4,
__POOL__,252,walk_forward,GFC,True,LossFunctionChange,ndx_mom_1m,0.0,macro,145,4,
__POOL__,252,walk_forward,GFC,True,LossFunctionChange,oil_mom_1m,0.00024869089797507904,macro,145,4,
__POOL__,252,walk_forward,GFC,True,LossFunctionChange,oil_mom_3m,0.005951604210014616,macro,145,4,
__POOL__,252,walk_forward,GFC,True,LossFunctionChange,copper_mom_1m,0.0007115095425901941,macro,145,4,
__POOL__,252,walk_forward,GFC,True,LossFunctionChange,opec_prod,0.003860302068824484,macro,145,4,
__POOL__,252,walk_forward,GFC,True,LossFunctionChange,natgas_mom_1m,0.0,macro,145,4,
__POOL__,252,walk_forward,GFC,True,LossFunctionChange,be5y_level,0.0,macro,145,4,
__POOL__,252,walk_forward,GFC,True,LossFunctionChange,be10y_level,0.0,macro,145,4,
__POOL__,252,walk_forward,GFC,True,LossFunctionChange,be_slope,0.000278645814461298,macro,145,4,
__POOL__,252,walk_forward,GFC,True,LossFunctionChange,be5y_chg_1m,0.0,macro,145,4,
__POOL__,252,walk_forward,GFC,True,LossFunctionChange,ig_spread,0.0,credit,145,4,
__POOL__,252,walk_forward,GFC,True,LossFunctionChange,hy_spread,0.0,credit,145,4,
__POOL__,252,walk_forward,GFC,True,LossFunctionChange,ig_chg_1m,0.0,credit,145,4,
__POOL__,252,walk_forward,GFC,True,LossFunctionChange,hy_chg_1m,0.0,credit,145,4,
__POOL__,252,walk_forward,GFC,True,LossFunctionChange,cpi_yoy,0.007455788663629781,macro,145,4,
__POOL__,252,walk_forward,GFC,True,LossFunctionChange,pce_core_chg,0.00019673988412188814,macro,145,4,
__POOL__,252,walk_forward,GFC,True,LossFunctionChange,nfp_change,0.03956203694485477,macro,145,4,
__POOL__,252,walk_forward,GFC,True,LossFunctionChange,pmi_us,0.005840995862969767,macro,145,4,
__POOL__,252,walk_forward,GFC,True,LossFunctionChange,pmi_eur,0.11715710720873312,macro,145,4,
__POOL__,252,walk_forward,GFC,True,LossFunctionChange,unemp_eur,0.054744283787793335,macro,145,4,
__POOL__,252,walk_forward,GFC,True,LossFunctionChange,cpi_nsa_level,0.0,macro,145,4,
__POOL__,252,walk_forward,GFC,True,LossFunctionChange,pce_core_level,0.0,macro,145,4,
__POOL__,252,walk_forward,GFC,True,LossFunctionChange,eur_3m,0.006812781984607719,macro,145,4,
__POOL__,252,walk_forward,GFC,True,LossFunctionChange,eur_1w,0.001080862496843471,macro,145,4,
__POOL__,252,walk_forward,GFC,True,LossFunctionChange,nor_ibor_1m,0.0032624264402673075,macro,145,4,
__POOL__,252,walk_forward,GFC,True,LossFunctionChange,nor_ibor_6m,0.10353541114783038,macro,145,4,
__POOL__,252,walk_forward,GFC,True,LossFunctionChange,xmpca_01,0.0012937859451437328,cross_market,145,4,
__POOL__,252,walk_forward,GFC,True,LossFunctionChange,xmpca_02,0.0,cross_market,145,4,
__POOL__,252,walk_forward,GFC,True,LossFunctionChange,xmpca_03,0.0,cross_market,145,4,
__POOL__,252,walk_forward,GFC,True,LossFunctionChange,xmpca_04,0.0,cross_market,145,4,
__POOL__,252,walk_forward,GFC,True,LossFunctionChange,xmpca_05,0.0,cross_market,145,4,
__POOL__,252,walk_forward,GFC,True,LossFunctionChange,xmpca_06,0.0,cross_market,145,4,
__POOL__,252,walk_forward,GFC,True,LossFunctionChange,xmpca_07,0.0,cross_market,145,4,
__POOL__,252,walk_forward,GFC,True,LossFunctionChange,xmpca_08,0.0,cross_market,145,4,
__POOL__,252,walk_forward,GFC,True,LossFunctionChange,xmpca_09,0.0,cross_market,145,4,
__POOL__,252,walk_forward,GFC,True,LossFunctionChange,xmpca_10,0.0,cross_market,145,4,
__POOL__,252,walk_forward,GFC,True,LossFunctionChange,xmpca_11,0.0,cross_market,145,4,
__POOL__,252,walk_forward,GFC,True,LossFunctionChange,xmpca_12,0.0018396253053964418,cross_market,145,4,
__POOL__,252,walk_forward,GFC,True,LossFunctionChange,security,0.020540189117448593,categorical,145,4,
__POOL__,252,walk_forward,GFC,True,LossFunctionChange,country,0.1153027969667641,categorical,145,4,
__POOL__,252,walk_forward,GFC,True,LossFunctionChange,maturity,0.013620772391170655,categorical,145,4,
__POOL__,252,walk_forward,ZIRP_early,True,PredictionValuesChange,chg_lag1,0.0,momentum,1,4,
__POOL__,252,walk_forward,ZIRP_early,True,PredictionValuesChange,chg_lag2,0.0,momentum,1,4,
__POOL__,252,walk_forward,ZIRP_early,True,PredictionValuesChange,chg_lag3,0.0,momentum,1,4,
__POOL__,252,walk_forward,ZIRP_early,True,PredictionValuesChange,chg_lag4,0.0,momentum,1,4,
__POOL__,252,walk_forward,ZIRP_early,True,PredictionValuesChange,chg_lag5,0.0,momentum,1,4,
__POOL__,252,walk_forward,ZIRP_early,True,PredictionValuesChange,carry_roll,0.0,carry_roll,1,4,
__POOL__,252,walk_forward,ZIRP_early,True,PredictionValuesChange,mom_63d,0.0,momentum,1,4,
__POOL__,252,walk_forward,ZIRP_early,True,PredictionValuesChange,mom_1m,0.0,momentum,1,4,
__POOL__,252,walk_forward,ZIRP_early,True,PredictionValuesChange,mom_3m,0.0,momentum,1,4,
__POOL__,252,walk_forward,ZIRP_early,True,PredictionValuesChange,mom_6m,0.0,momentum,1,4,
__POOL__,252,walk_forward,ZIRP_early,True,PredictionValuesChange,mom_12m,0.0,momentum,1,4,
__POOL__,252,walk_forward,ZIRP_early,True,PredictionValuesChange,dev_ma_3m,0.0,curve,1,4,
__POOL__,252,walk_forward,ZIRP_early,True,PredictionValuesChange,dev_ma_12m,0.0,curve,1,4,
__POOL__,252,walk_forward,ZIRP_early,True,PredictionValuesChange,vol_20d,0.0,vol,1,4,
__POOL__,252,walk_forward,ZIRP_early,True,PredictionValuesChange,vol_regime,0.0,vol,1,4,
__POOL__,252,walk_forward,ZIRP_early,True,PredictionValuesChange,vol_zscore,0.0,vol,1,4,
__POOL__,252,walk_forward,ZIRP_early,True,PredictionValuesChange,level_zscore,0.0,curve,1,4,
__POOL__,252,walk_forward,ZIRP_early,True,PredictionValuesChange,slope_10_1,0.0,curve,1,4,
__POOL__,252,walk_forward,ZIRP_early,True,PredictionValuesChange,slope_10_5,0.0,curve,1,4,
__POOL__,252,walk_forward,ZIRP_early,True,PredictionValuesChange,slope_5_1,0.0,curve,1,4,
__POOL__,252,walk_forward,ZIRP_early,True,PredictionValuesChange,sofr_mom_1m,0.0,macro,1,4,
__POOL__,252,walk_forward,ZIRP_early,True,PredictionValuesChange,ibor_level,40.80269268086067,macro,1,4,
__POOL__,252,walk_forward,ZIRP_early,True,PredictionValuesChange,ibor_chg_1d,0.0,macro,1,4,
__POOL__,252,walk_forward,ZIRP_early,True,PredictionValuesChange,ibor_mom_1m,0.0,macro,1,4,
__POOL__,252,walk_forward,ZIRP_early,True,PredictionValuesChange,ibor_term_slope,0.0,macro,1,4,
__POOL__,252,walk_forward,ZIRP_early,True,PredictionValuesChange,swap_ibor_basis,0.0,curve,1,4,
__POOL__,252,walk_forward,ZIRP_early,True,PredictionValuesChange,move_level,0.0,vol,1,4,
__POOL__,252,walk_forward,ZIRP_early,True,PredictionValuesChange,move_zscore,0.0,vol,1,4,
__POOL__,252,walk_forward,ZIRP_early,True,PredictionValuesChange,vix_level,0.0,vol,1,4,
__POOL__,252,walk_forward,ZIRP_early,True,PredictionValuesChange,vix_zscore,0.0,vol,1,4,
__POOL__,252,walk_forward,ZIRP_early,True,PredictionValuesChange,v2x_level,0.0,vol,1,4,
__POOL__,252,walk_forward,ZIRP_early,True,PredictionValuesChange,vxn_level,0.0,vol,1,4,
__POOL__,252,walk_forward,ZIRP_early,True,PredictionValuesChange,ovx_level,0.0,vol,1,4,
__POOL__,252,walk_forward,ZIRP_early,True,PredictionValuesChange,gvz_level,0.0,vol,1,4,
