security,horizon,fold,scheme,bucket,shap_share_pct
NOR_10Y,252,GFC,walk_forward,curve,14.687512199180702
NOR_10Y,252,GFC,walk_forward,momentum,5.451138438550847
NOR_10Y,252,GFC,walk_forward,vol,2.5642768187085996
NOR_10Y,252,GFC,walk_forward,macro,43.99615573477123
NOR_10Y,252,GFC,walk_forward,credit,0.0
NOR_10Y,252,GFC,walk_forward,cross_market,2.2060169191561085
NOR_10Y,252,GFC,walk_forward,norway,29.574927686837622
NOR_10Y,252,GFC,walk_forward,carry_roll,1.5199722027949014
NOR_10Y,252,ZIRP_early,walk_forward,curve,12.383072039187883
NOR_10Y,252,ZIRP_early,walk_forward,momentum,0.0
NOR_10Y,252,ZIRP_early,walk_forward,vol,0.0
NOR_10Y,252,ZIRP_early,walk_forward,macro,49.28975741256368
NOR_10Y,252,ZIRP_early,walk_forward,credit,0.0
NOR_10Y,252,ZIRP_early,walk_forward,cross_market,32.74754897068197
NOR_10Y,252,ZIRP_early,walk_forward,norway,5.579621577566471
NOR_10Y,252,ZIRP_early,walk_forward,carry_roll,0.0
NOR_10Y,252,ZIRP_late,walk_forward,curve,15.66974809642446
NOR_10Y,252,ZIRP_late,walk_forward,momentum,0.0
NOR_10Y,252,ZIRP_late,walk_forward,vol,0.0
NOR_10Y,252,ZIRP_late,walk_forward,macro,84.33025190357554
NOR_10Y,252,ZIRP_late,walk_forward,credit,0.0
NOR_10Y,252,ZIRP_late,walk_forward,cross_market,0.0
NOR_10Y,252,ZIRP_late,walk_forward,norway,0.0
NOR_10Y,252,ZIRP_late,walk_forward,carry_roll,0.0
NOR_10Y,252,COVID,walk_forward,curve,22.542217329406864
NOR_10Y,252,COVID,walk_forward,momentum,3.743796630947917
NOR_10Y,252,COVID,walk_forward,vol,0.0
NOR_10Y,252,COVID,walk_forward,macro,28.710478271805922
NOR_10Y,252,COVID,walk_forward,credit,0.0
NOR_10Y,252,COVID,walk_forward,cross_market,4.1994402622513585
NOR_10Y,252,COVID,walk_forward,norway,38.20279763965615
NOR_10Y,252,COVID,walk_forward,carry_roll,2.6012698659317888
NOR_10Y,252,Hiking,walk_forward,curve,9.355216927122894
NOR_10Y,252,Hiking,walk_forward,momentum,9.170857478559702
NOR_10Y,252,Hiking,walk_forward,vol,0.0
NOR_10Y,252,Hiking,walk_forward,macro,27.301209799799704
NOR_10Y,252,Hiking,walk_forward,credit,0.0
NOR_10Y,252,Hiking,walk_forward,cross_market,0.0
NOR_10Y,252,Hiking,walk_forward,norway,47.11748225583901
NOR_10Y,252,Hiking,walk_forward,carry_roll,7.055233538678687
NOR_15Y,252,GFC,walk_forward,curve,17.303973202895605
NOR_15Y,252,GFC,walk_forward,momentum,8.797394951485867
NOR_15Y,252,GFC,walk_forward,vol,4.6553823034979365
NOR_15Y,252,GFC,walk_forward,macro,39.3130235143615
NOR_15Y,252,GFC,walk_forward,credit,0.0
NOR_15Y,252,GFC,walk_forward,cross_market,3.1138837912667525
NOR_15Y,252,GFC,walk_forward,norway,26.123713916885194
NOR_15Y,252,GFC,walk_forward,carry_roll,0.6926283196071561
NOR_15Y,252,ZIRP_early,walk_forward,curve,0.0
NOR_15Y,252,ZIRP_early,walk_forward,momentum,0.0
NOR_15Y,252,ZIRP_early,walk_forward,vol,0.0
NOR_15Y,252,ZIRP_early,walk_forward,macro,30.07976405403244
NOR_15Y,252,ZIRP_early,walk_forward,credit,0.0
NOR_15Y,252,ZIRP_early,walk_forward,cross_market,20.130508690637136
NOR_15Y,252,ZIRP_early,walk_forward,norway,49.789727255330426
NOR_15Y,252,ZIRP_early,walk_forward,carry_roll,0.0
NOR_15Y,252,ZIRP_late,walk_forward,curve,0.0
NOR_15Y,252,ZIRP_late,walk_forward,momentum,22.006893058526444
NOR_15Y,252,ZIRP_late,walk_forward,vol,0.0
NOR_15Y,252,ZIRP_late,walk_forward,macro,32.67470049052017
NOR_15Y,252,ZIRP_late,walk_forward,credit,0.0
NOR_15Y,252,ZIRP_late,walk_forward,cross_market,5.862440762057372
NOR_15Y,252,ZIRP_late,walk_forward,norway,39.45596568889601
NOR_15Y,252,ZIRP_late,walk_forward,carry_roll,0.0
NOR_15Y,252,COVID,walk_forward,curve,22.85616016719712
NOR_15Y,252,COVID,walk_forward,momentum,8.32855715506559
NOR_15Y,252,COVID,walk_forward,vol,0.0
NOR_15Y,252,COVID,walk_forward,macro,33.15665626250024
NOR_15Y,252,COVID,walk_forward,credit,0.0
NOR_15Y,252,COVID,walk_forward,cross_market,8.99532300500169
NOR_15Y,252,COVID,walk_forward,norway,25.773983368922238
NOR_15Y,252,COVID,walk_forward,carry_roll,0.8893200413131228
NOR_15Y,252,Hiking,walk_forward,curve,26.998848923748668
NOR_15Y,252,Hiking,walk_forward,momentum,12.10549727068761
NOR_15Y,252,Hiking,walk_forward,vol,0.0
NOR_15Y,252,Hiking,walk_forward,macro,20.4661404624405
NOR_15Y,252,Hiking,walk_forward,credit,0.0
NOR_15Y,252,Hiking,walk_forward,cross_market,3.326972273221925
NOR_15Y,252,Hiking,walk_forward,norway,37.10254106990129
NOR_15Y,252,Hiking,walk_forward,carry_roll,0.0
NOR_1Y,252,GFC,walk_forward,curve,6.263059455926186
NOR_1Y,252,GFC,walk_forward,momentum,0.98139359151497
NOR_1Y,252,GFC,walk_forward,vol,2.6128482093905903
NOR_1Y,252,GFC,walk_forward,macro,40.50457267728599
NOR_1Y,252,GFC,walk_forward,credit,0.0
NOR_1Y,252,GFC,walk_forward,cross_market,4.653363105483385
NOR_1Y,252,GFC,walk_forward,norway,43.35053403062066
NOR_1Y,252,GFC,walk_forward,carry_roll,1.6342289297782278
NOR_1Y,252,ZIRP_early,walk_forward,curve,0.0
NOR_1Y,252,ZIRP_early,walk_forward,momentum,0.0
NOR_1Y,252,ZIRP_early,walk_forward,vol,4.913497854202962
NOR_1Y,252,ZIRP_early,walk_forward,macro,52.205809711825616
NOR_1Y,252,ZIRP_early,walk_forward,credit,0.0
NOR_1Y,252,ZIRP_early,walk_forward,cross_market,0.0
NOR_1Y,252,ZIRP_early,walk_forward,norway,42.88069243397141
NOR_1Y,252,ZIRP_early,walk_forward,carry_roll,0.0
NOR_1Y,252,ZIRP_late,walk_forward,curve,12.644874106079815
NOR_1Y,252,ZIRP_late,walk_forward,momentum,3.3631114447936823
NOR_1Y,252,ZIRP_late,walk_forward,vol,6.092674874159544
NOR_1Y,252,ZIRP_late,walk_forward,macro,53.96860458228923
NOR_1Y,252,ZIRP_late,walk_forward,credit,0.0
NOR_1Y,252,ZIRP_late,walk_forward,cross_market,0.0
NOR_1Y,252,ZIRP_late,walk_forward,norway,21.226497337359607
NOR_1Y,252,ZIRP_late,walk_forward,carry_roll,2.7042376553181215
NOR_1Y,252,COVID,walk_forward,curve,7.825932479146342
NOR_1Y,252,COVID,walk_forward,momentum,0.23830919440908477
NOR_1Y,252,COVID,walk_forward,vol,4.37778045625366
NOR_1Y,252,COVID,walk_forward,macro,51.84163092303226
NOR_1Y,252,COVID,walk_forward,credit,0.0
NOR_1Y,252,COVID,walk_forward,cross_market,2.1017836359943307
NOR_1Y,252,COVID,walk_forward,norway,26.760215408702003
NOR_1Y,252,COVID,walk_forward,carry_roll,6.854347902462323
NOR_1Y,252,Hiking,walk_forward,curve,19.46030356077884
NOR_1Y,252,Hiking,walk_forward,momentum,2.5172591756039333
NOR_1Y,252,Hiking,walk_forward,vol,1.1538583076674895
NOR_1Y,252,Hiking,walk_forward,macro,41.327651562480284
NOR_1Y,252,Hiking,walk_forward,credit,0.0
NOR_1Y,252,Hiking,walk_forward,cross_market,3.18664798727795
NOR_1Y,252,Hiking,walk_forward,norway,31.88945718137611
NOR_1Y,252,Hiking,walk_forward,carry_roll,0.4648222248153923
NOR_30Y,252,GFC,walk_forward,curve,14.50515792900898
NOR_30Y,252,GFC,walk_forward,momentum,12.554060299443076
NOR_30Y,252,GFC,walk_forward,vol,1.9222082113280539
NOR_30Y,252,GFC,walk_forward,macro,38.171711370594295
NOR_30Y,252,GFC,walk_forward,credit,0.0
NOR_30Y,252,GFC,walk_forward,cross_market,1.1940932830514623
NOR_30Y,252,GFC,walk_forward,norway,28.003229130749943
NOR_30Y,252,GFC,walk_forward,carry_roll,3.6495397758241994
NOR_30Y,252,ZIRP_early,walk_forward,curve,28.120778862684435
NOR_30Y,252,ZIRP_early,walk_forward,momentum,0.0
NOR_30Y,252,ZIRP_early,walk_forward,vol,0.0
NOR_30Y,252,ZIRP_early,walk_forward,macro,71.73696059378064
NOR_30Y,252,ZIRP_early,walk_forward,credit,0.0
NOR_30Y,252,ZIRP_early,walk_forward,cross_market,0.0
NOR_30Y,252,ZIRP_early,walk_forward,norway,0.14226054353491618
NOR_30Y,252,ZIRP_early,walk_forward,carry_roll,0.0
NOR_30Y,252,ZIRP_late,walk_forward,curve,0.0
NOR_30Y,252,ZIRP_late,walk_forward,momentum,20.85769700868303
NOR_30Y,252,ZIRP_late,walk_forward,vol,0.0
NOR_30Y,252,ZIRP_late,walk_forward,macro,37.27327258433074
NOR_30Y,252,ZIRP_late,walk_forward,credit,0.0
NOR_30Y,252,ZIRP_late,walk_forward,cross_market,41.86903040698623
NOR_30Y,252,ZIRP_late,walk_forward,norway,0.0
NOR_30Y,252,ZIRP_late,walk_forward,carry_roll,0.0
NOR_30Y,252,COVID,walk_forward,curve,13.99958198534663
NOR_30Y,252,COVID,walk_forward,momentum,7.9153538766125875
NOR_30Y,252,COVID,walk_forward,vol,0.0
NOR_30Y,252,COVID,walk_forward,macro,33.25690557684644
NOR_30Y,252,COVID,walk_forward,credit,0.0
NOR_30Y,252,COVID,walk_forward,cross_market,0.0
NOR_30Y,252,COVID,walk_forward,norway,44.82815856119435
NOR_30Y,252,COVID,walk_forward,carry_roll,0.0
NOR_30Y,252,Hiking,walk_forward,curve,35.259025938281184
NOR_30Y,252,Hiking,walk_forward,momentum,8.32238650453089
NOR_30Y,252,Hiking,walk_forward,vol,0.0
NOR_30Y,252,Hiking,walk_forward,macro,19.25773805262459
NOR_30Y,252,Hiking,walk_forward,credit,0.0
NOR_30Y,252,Hiking,walk_forward,cross_market,0.0
NOR_30Y,252,Hiking,walk_forward,norway,37.16084950456332
NOR_30Y,252,Hiking,walk_forward,carry_roll,0.0
NOR_5Y,252,GFC,walk_forward,curve,14.191039148156227
NOR_5Y,252,GFC,walk_forward,momentum,12.768703673880498
NOR_5Y,252,GFC,walk_forward,vol,2.665143080625997
NOR_5Y,252,GFC,walk_forward,macro,43.5154784155136
NOR_5Y,252,GFC,walk_forward,credit,0.0
NOR_5Y,252,GFC,walk_forward,cross_market,3.190409358395545
NOR_5Y,252,GFC,walk_forward,norway,20.049801502396082
NOR_5Y,252,GFC,walk_forward,carry_roll,3.6194248210320534
NOR_5Y,252,ZIRP_early,walk_forward,curve,19.75508374283553
NOR_5Y,252,ZIRP_early,walk_forward,momentum,27.823181035077887
NOR_5Y,252,ZIRP_early,walk_forward,vol,4.949012869463904
NOR_5Y,252,ZIRP_early,walk_forward,macro,35.14014839975924
NOR_5Y,252,ZIRP_early,walk_forward,credit,0.0
NOR_5Y,252,ZIRP_early,walk_forward,cross_market,3.2611038776020274
NOR_5Y,252,ZIRP_early,walk_forward,norway,9.07147007526141
NOR_5Y,252,ZIRP_early,walk_forward,carry_roll,0.0
NOR_5Y,252,ZIRP_late,walk_forward,curve,9.686767860596246
NOR_5Y,252,ZIRP_late,walk_forward,momentum,4.545180442476754
NOR_5Y,252,ZIRP_late,walk_forward,vol,0.0
NOR_5Y,252,ZIRP_late,walk_forward,macro,65.73104528518147
NOR_5Y,252,ZIRP_late,walk_forward,credit,0.0
NOR_5Y,252,ZIRP_late,walk_forward,cross_market,0.9341827740171482
NOR_5Y,252,ZIRP_late,walk_forward,norway,13.299035074923362
NOR_5Y,252,ZIRP_late,walk_forward,carry_roll,5.80378856280504
NOR_5Y,252,COVID,walk_forward,curve,13.207507340129292
NOR_5Y,252,COVID,walk_forward,momentum,11.786823363204705
NOR_5Y,252,COVID,walk_forward,vol,3.186815942979086
NOR_5Y,252,COVID,walk_forward,macro,33.32333832213582
NOR_5Y,252,COVID,walk_forward,credit,0.0
NOR_5Y,252,COVID,walk_forward,cross_market,0.6734631932632766
NOR_5Y,252,COVID,walk_forward,norway,36.17642149618809
NOR_5Y,252,COVID,walk_forward,carry_roll,1.6456303420997358
NOR_5Y,252,Hiking,walk_forward,curve,14.261038270171388
NOR_5Y,252,Hiking,walk_forward,momentum,6.566776817474062
NOR_5Y,252,Hiking,walk_forward,vol,0.0
NOR_5Y,252,Hiking,walk_forward,macro,29.786156464804346
NOR_5Y,252,Hiking,walk_forward,credit,0.0
NOR_5Y,252,Hiking,walk_forward,cross_market,0.0
NOR_5Y,252,Hiking,walk_forward,norway,49.3860284475502
NOR_5Y,252,Hiking,walk_forward,carry_roll,0.0
