scheme,security,horizon,fold,feature,relevance
block_cv,NOR_1Y,5,Block_ZIRP,nor_i44_level,0.0
block_cv,NOR_1Y,5,Block_ZIRP,nor_i44_mom_1m,0.0
block_cv,NOR_1Y,5,Block_ZIRP,nor_i44_mom_3m,3.30973219871521
block_cv,NOR_1Y,5,Block_ZIRP,nor_i44_rvol_20d,0.6359823346138
block_cv,NOR_1Y,5,Block_ZIRP,nor_kpi_yoy,2.132622718811035
block_cv,NOR_1Y,5,Block_ZIRP,nor_kpijae_yoy,0.8028809428215027
block_cv,NOR_1Y,5,Block_ZIRP,nor_nibor_nowa_spread,0.0
block_cv,NOR_1Y,5,Block_ZIRP,nor_nowa_level,0.0
block_cv,NOR_1Y,5,Block_ZIRP,nor_polrate_chg_1d,0.0
block_cv,NOR_1Y,5,Block_ZIRP,nor_polrate_days_since_chg,0.8853065371513367
block_cv,NOR_1Y,5,Block_ZIRP,nor_polrate_level,0.0
block_cv,NOR_1Y,5,Block_ZIRP,nor_rb_rate_chg,0.0
block_cv,NOR_1Y,5,Block_ZIRP,nor_rb_rate_level,0.0
block_cv,NOR_1Y,5,Block_ZIRP,nor_unemp,1.9514338970184326
block_cv,NOR_1Y,5,Block_ZIRP,nor_usdnok_chg_1d,0.0
block_cv,NOR_1Y,5,Block_ZIRP,nor_usdnok_level,0.0
block_cv,NOR_1Y,5,Block_ZIRP,nor_usdnok_mom_1m,0.7295798659324646
block_cv,NOR_1Y,5,Block_ZIRP,nor_usdnok_mom_3m,2.921496629714966
block_cv,NOR_1Y,5,Block_ZIRP,nor_usdnok_rvol_20d,1.830297827720642
block_cv,NOR_1Y,5,Block_ZIRP,swap_govt_spread,0.0
block_cv,NOR_1Y,5,Block_ZIRP,xmpca_01,0.0
block_cv,NOR_1Y,5,Block_ZIRP,xmpca_02,2.818446397781372
block_cv,NOR_1Y,5,Block_ZIRP,xmpca_03,0.0
block_cv,NOR_1Y,5,Block_ZIRP,xmpca_04,0.0
block_cv,NOR_1Y,5,Block_ZIRP,xmpca_05,2.714850425720215
block_cv,NOR_1Y,5,Block_ZIRP,xmpca_06,1.9329345226287842
block_cv,NOR_1Y,5,Block_ZIRP,xmpca_07,0.0
block_cv,NOR_1Y,5,Block_ZIRP,xmpca_08,0.0
block_cv,NOR_1Y,5,Block_ZIRP,xmpca_09,0.6382320523262024
block_cv,NOR_1Y,5,Block_ZIRP,xmpca_10,1.592628002166748
block_cv,NOR_1Y,5,Block_ZIRP,xmpca_11,2.633964776992798
block_cv,NOR_1Y,5,Block_ZIRP,xmpca_12,0.0
block_cv,NOR_1Y,5,Block_COVID,chg_lag1,1.729002833366394
block_cv,NOR_1Y,5,Block_COVID,chg_lag2,3.2890918254852295
block_cv,NOR_1Y,5,Block_COVID,chg_lag3,0.9778529405593872
block_cv,NOR_1Y,5,Block_COVID,chg_lag4,0.0
block_cv,NOR_1Y,5,Block_COVID,chg_lag5,0.0
block_cv,NOR_1Y,5,Block_COVID,carry_roll,0.5167615413665771
block_cv,NOR_1Y,5,Block_COVID,mom_63d,1.5831265449523926
block_cv,NOR_1Y,5,Block_COVID,mom_1m,0.0
block_cv,NOR_1Y,5,Block_COVID,mom_3m,0.0
block_cv,NOR_1Y,5,Block_COVID,mom_6m,0.0
block_cv,NOR_1Y,5,Block_COVID,mom_12m,0.0
block_cv,NOR_1Y,5,Block_COVID,dev_ma_3m,0.0
block_cv,NOR_1Y,5,Block_COVID,dev_ma_12m,0.0
block_cv,NOR_1Y,5,Block_COVID,vol_20d,5.043033599853516
block_cv,NOR_1Y,5,Block_COVID,vol_regime,1.5439751148223877
block_cv,NOR_1Y,5,Block_COVID,vol_zscore,2.0265331268310547
block_cv,NOR_1Y,5,Block_COVID,level_zscore,0.0
block_cv,NOR_1Y,5,Block_COVID,slope_10_1,0.0
block_cv,NOR_1Y,5,Block_COVID,slope_10_5,0.47596168518066406
block_cv,NOR_1Y,5,Block_COVID,slope_5_1,0.7337746620178223
block_cv,NOR_1Y,5,Block_COVID,sofr_mom_1m,2.605217218399048
block_cv,NOR_1Y,5,Block_COVID,ibor_level,0.0
block_cv,NOR_1Y,5,Block_COVID,ibor_chg_1d,7.711187839508057
block_cv,NOR_1Y,5,Block_COVID,ibor_mom_1m,4.217774391174316
block_cv,NOR_1Y,5,Block_COVID,ibor_term_slope,0.0
block_cv,NOR_1Y,5,Block_COVID,swap_ibor_basis,8.358784675598145
block_cv,NOR_1Y,5,Block_COVID,move_level,0.0
block_cv,NOR_1Y,5,Block_COVID,move_zscore,0.0
block_cv,NOR_1Y,5,Block_COVID,vix_level,0.0
block_cv,NOR_1Y,5,Block_COVID,vix_zscore,0.8913328647613525
block_cv,NOR_1Y,5,Block_COVID,v2x_level,0.0
block_cv,NOR_1Y,5,Block_COVID,vxn_level,0.0
block_cv,NOR_1Y,5,Block_COVID,ovx_level,0.0
block_cv,NOR_1Y,5,Block_COVID,gvz_level,0.0
block_cv,NOR_1Y,5,Block_COVID,spx_mom_1m,0.0
block_cv,NOR_1Y,5,Block_COVID,spx_mom_3m,0.0
block_cv,NOR_1Y,5,Block_COVID,sx5e_mom_1m,0.0
block_cv,NOR_1Y,5,Block_COVID,sx5e_mom_3m,0.0
block_cv,NOR_1Y,5,Block_COVID,mxwo_mom_1m,0.0
block_cv,NOR_1Y,5,Block_COVID,ndx_mom_1m,0.0
block_cv,NOR_1Y,5,Block_COVID,oil_mom_1m,0.0
block_cv,NOR_1Y,5,Block_COVID,oil_mom_3m,0.0
block_cv,NOR_1Y,5,Block_COVID,copper_mom_1m,5.381488800048828
block_cv,NOR_1Y,5,Block_COVID,opec_prod,0.0
block_cv,NOR_1Y,5,Block_COVID,natgas_mom_1m,5.132952690124512
block_cv,NOR_1Y,5,Block_COVID,be5y_level,0.0
block_cv,NOR_1Y,5,Block_COVID,be10y_level,0.0
block_cv,NOR_1Y,5,Block_COVID,be_slope,10.440869331359863
block_cv,NOR_1Y,5,Block_COVID,be5y_chg_1m,0.0
block_cv,NOR_1Y,5,Block_COVID,ig_spread,0.0
block_cv,NOR_1Y,5,Block_COVID,hy_spread,0.0
block_cv,NOR_1Y,5,Block_COVID,ig_chg_1m,0.0
block_cv,NOR_1Y,5,Block_COVID,hy_chg_1m,0.0
block_cv,NOR_1Y,5,Block_COVID,cpi_yoy,0.0
block_cv,NOR_1Y,5,Block_COVID,pce_core_chg,7.206332683563232
block_cv,NOR_1Y,5,Block_COVID,nfp_change,10.208650588989258
block_cv,NOR_1Y,5,Block_COVID,pmi_us,0.0
block_cv,NOR_1Y,5,Block_COVID,pmi_eur,2.130934715270996
block_cv,NOR_1Y,5,Block_COVID,unemp_eur,0.0
block_cv,NOR_1Y,5,Block_COVID,cpi_nsa_level,0.0
block_cv,NOR_1Y,5,Block_COVID,pce_core_level,0.0
block_cv,NOR_1Y,5,Block_COVID,eur_3m,0.0
block_cv,NOR_1Y,5,Block_COVID,eur_1w,0.0
block_cv,NOR_1Y,5,Block_COVID,nor_ibor_1m,1.8305504322052002
block_cv,NOR_1Y,5,Block_COVID,nor_ibor_6m,0.0
block_cv,NOR_1Y,5,Block_COVID,nor_ecb_dfr_chg,0.0
block_cv,NOR_1Y,5,Block_COVID,nor_ecb_dfr_level,0.0
block_cv,NOR_1Y,5,Block_COVID,nor_eurnok_chg_1d,0.0
block_cv,NOR_1Y,5,Block_COVID,nor_eurnok_level,0.0
block_cv,NOR_1Y,5,Block_COVID,nor_eurnok_mom_1m,0.0
block_cv,NOR_1Y,5,Block_COVID,nor_eurnok_mom_3m,0.0
block_cv,NOR_1Y,5,Block_COVID,nor_eurnok_rvol_20d,1.140492558479309
block_cv,NOR_1Y,5,Block_COVID,nor_govt_10y,0.0
block_cv,NOR_1Y,5,Block_COVID,nor_govt_3y,0.0
block_cv,NOR_1Y,5,Block_COVID,nor_govt_5y,0.0
block_cv,NOR_1Y,5,Block_COVID,nor_i44_chg_1d,0.0
block_cv,NOR_1Y,5,Block_COVID,nor_i44_level,0.0
block_cv,NOR_1Y,5,Block_COVID,nor_i44_mom_1m,0.0
block_cv,NOR_1Y,5,Block_COVID,nor_i44_mom_3m,0.0
block_cv,NOR_1Y,5,Block_COVID,nor_i44_rvol_20d,1.8159786462783813
block_cv,NOR_1Y,5,Block_COVID,nor_kpi_yoy,0.0
block_cv,NOR_1Y,5,Block_COVID,nor_kpijae_yoy,0.0
block_cv,NOR_1Y,5,Block_COVID,nor_nibor_nowa_spread,0.0
block_cv,NOR_1Y,5,Block_COVID,nor_nowa_level,0.0
block_cv,NOR_1Y,5,Block_COVID,nor_polrate_chg_1d,0.0
block_cv,NOR_1Y,5,Block_COVID,nor_polrate_days_since_chg,0.0
block_cv,NOR_1Y,5,Block_COVID,nor_polrate_level,1.0083510875701904
block_cv,NOR_1Y,5,Block_COVID,nor_rb_rate_chg,0.0
block_cv,NOR_1Y,5,Block_COVID,nor_rb_rate_level,0.0
block_cv,NOR_1Y,5,Block_COVID,nor_unemp,0.0
block_cv,NOR_1Y,5,Block_COVID,nor_usdnok_chg_1d,0.0
block_cv,NOR_1Y,5,Block_COVID,nor_usdnok_level,0.0
block_cv,NOR_1Y,5,Block_COVID,nor_usdnok_mom_1m,0.0
block_cv,NOR_1Y,5,Block_COVID,nor_usdnok_mom_3m,8.700525283813477
block_cv,NOR_1Y,5,Block_COVID,nor_usdnok_rvol_20d,0.0
block_cv,NOR_1Y,5,Block_COVID,swap_govt_spread,0.0
block_cv,NOR_1Y,5,Block_COVID,xmpca_01,0.0
block_cv,NOR_1Y,5,Block_COVID,xmpca_02,0.0
block_cv,NOR_1Y,5,Block_COVID,xmpca_03,0.0
block_cv,NOR_1Y,5,Block_COVID,xmpca_04,0.0
block_cv,NOR_1Y,5,Block_COVID,xmpca_05,0.0
block_cv,NOR_1Y,5,Block_COVID,xmpca_06,1.893880009651184
block_cv,NOR_1Y,5,Block_COVID,xmpca_07,0.0
block_cv,NOR_1Y,5,Block_COVID,xmpca_08,0.0
block_cv,NOR_1Y,5,Block_COVID,xmpca_09,0.0
block_cv,NOR_1Y,5,Block_COVID,xmpca_10,0.0
block_cv,NOR_1Y,5,Block_COVID,xmpca_11,1.4055867195129395
block_cv,NOR_1Y,5,Block_COVID,xmpca_12,0.0
block_cv,NOR_1Y,5,Block_Hiking,chg_lag1,4.037969589233398
block_cv,NOR_1Y,5,Block_Hiking,chg_lag2,2.243258476257324
block_cv,NOR_1Y,5,Block_Hiking,chg_lag3,2.2437310218811035
block_cv,NOR_1Y,5,Block_Hiking,chg_lag4,0.0
block_cv,NOR_1Y,5,Block_Hiking,chg_lag5,0.0
block_cv,NOR_1Y,5,Block_Hiking,carry_roll,0.0
block_cv,NOR_1Y,5,Block_Hiking,mom_63d,0.0
block_cv,NOR_1Y,5,Block_Hiking,mom_1m,0.0
block_cv,NOR_1Y,5,Block_Hiking,mom_3m,0.0
block_cv,NOR_1Y,5,Block_Hiking,mom_6m,0.0
block_cv,NOR_1Y,5,Block_Hiking,mom_12m,0.0
block_cv,NOR_1Y,5,Block_Hiking,dev_ma_3m,0.0
block_cv,NOR_1Y,5,Block_Hiking,dev_ma_12m,0.0
block_cv,NOR_1Y,5,Block_Hiking,vol_20d,0.8820114731788635
block_cv,NOR_1Y,5,Block_Hiking,vol_regime,0.9383965730667114
block_cv,NOR_1Y,5,Block_Hiking,vol_zscore,5.289857387542725
block_cv,NOR_1Y,5,Block_Hiking,level_zscore,6.561612606048584
block_cv,NOR_1Y,5,Block_Hiking,slope_10_1,0.0
block_cv,NOR_1Y,5,Block_Hiking,slope_10_5,1.8260153532028198
block_cv,NOR_1Y,5,Block_Hiking,slope_5_1,0.0
block_cv,NOR_1Y,5,Block_Hiking,sofr_mom_1m,4.926267147064209
block_cv,NOR_1Y,5,Block_Hiking,ibor_level,0.0
block_cv,NOR_1Y,5,Block_Hiking,ibor_chg_1d,0.8750080466270447
block_cv,NOR_1Y,5,Block_Hiking,ibor_mom_1m,2.69179368019104
block_cv,NOR_1Y,5,Block_Hiking,ibor_term_slope,7.286289215087891
block_cv,NOR_1Y,5,Block_Hiking,swap_ibor_basis,6.349237442016602
block_cv,NOR_1Y,5,Block_Hiking,move_level,0.0
block_cv,NOR_1Y,5,Block_Hiking,move_zscore,0.0
block_cv,NOR_1Y,5,Block_Hiking,vix_level,0.0
block_cv,NOR_1Y,5,Block_Hiking,vix_zscore,0.0
block_cv,NOR_1Y,5,Block_Hiking,v2x_level,5.537631034851074
block_cv,NOR_1Y,5,Block_Hiking,vxn_level,6.6841020584106445
block_cv,NOR_1Y,5,Block_Hiking,ovx_level,0.0
block_cv,NOR_1Y,5,Block_Hiking,gvz_level,6.265008926391602
block_cv,NOR_1Y,5,Block_Hiking,spx_mom_1m,3.0170695781707764
block_cv,NOR_1Y,5,Block_Hiking,spx_mom_3m,0.0
block_cv,NOR_1Y,5,Block_Hiking,sx5e_mom_1m,0.0
block_cv,NOR_1Y,5,Block_Hiking,sx5e_mom_3m,0.0
block_cv,NOR_1Y,5,Block_Hiking,mxwo_mom_1m,0.0
block_cv,NOR_1Y,5,Block_Hiking,ndx_mom_1m,0.0
block_cv,NOR_1Y,5,Block_Hiking,oil_mom_1m,0.0
block_cv,NOR_1Y,5,Block_Hiking,oil_mom_3m,0.0
block_cv,NOR_1Y,5,Block_Hiking,copper_mom_1m,2.5442230701446533
block_cv,NOR_1Y,5,Block_Hiking,opec_prod,0.0
block_cv,NOR_1Y,5,Block_Hiking,natgas_mom_1m,0.0
block_cv,NOR_1Y,5,Block_Hiking,be5y_level,0.0
block_cv,NOR_1Y,5,Block_Hiking,be10y_level,0.0
block_cv,NOR_1Y,5,Block_Hiking,be_slope,10.598453521728516
block_cv,NOR_1Y,5,Block_Hiking,be5y_chg_1m,0.0
block_cv,NOR_1Y,5,Block_Hiking,ig_spread,0.0
block_cv,NOR_1Y,5,Block_Hiking,hy_spread,0.0
block_cv,NOR_1Y,5,Block_Hiking,ig_chg_1m,0.0
block_cv,NOR_1Y,5,Block_Hiking,hy_chg_1m,0.0
block_cv,NOR_1Y,5,Block_Hiking,cpi_yoy,0.0
block_cv,NOR_1Y,5,Block_Hiking,pce_core_chg,1.340449571609497
block_cv,NOR_1Y,5,Block_Hiking,nfp_change,0.0
block_cv,NOR_1Y,5,Block_Hiking,pmi_us,0.0
block_cv,NOR_1Y,5,Block_Hiking,pmi_eur,0.0
block_cv,NOR_1Y,5,Block_Hiking,unemp_eur,0.0
block_cv,NOR_1Y,5,Block_Hiking,cpi_nsa_level,0.0
block_cv,NOR_1Y,5,Block_Hiking,pce_core_level,0.0
block_cv,NOR_1Y,5,Block_Hiking,eur_3m,0.983407735824585
block_cv,NOR_1Y,5,Block_Hiking,eur_1w,0.8449608087539673
block_cv,NOR_1Y,5,Block_Hiking,nor_ibor_1m,0.0
block_cv,NOR_1Y,5,Block_Hiking,nor_ibor_6m,0.0
block_cv,NOR_1Y,5,Block_Hiking,nor_ecb_dfr_chg,0.0
block_cv,NOR_1Y,5,Block_Hiking,nor_ecb_dfr_level,2.391921281814575
block_cv,NOR_1Y,5,Block_Hiking,nor_eurnok_chg_1d,0.0
block_cv,NOR_1Y,5,Block_Hiking,nor_eurnok_level,0.0
block_cv,NOR_1Y,5,Block_Hiking,nor_eurnok_mom_1m,0.0
block_cv,NOR_1Y,5,Block_Hiking,nor_eurnok_mom_3m,0.0
block_cv,NOR_1Y,5,Block_Hiking,nor_eurnok_rvol_20d,0.0
block_cv,NOR_1Y,5,Block_Hiking,nor_govt_10y,0.0
block_cv,NOR_1Y,5,Block_Hiking,nor_govt_3y,0.0
block_cv,NOR_1Y,5,Block_Hiking,nor_govt_5y,0.0
block_cv,NOR_1Y,5,Block_Hiking,nor_i44_chg_1d,0.0
block_cv,NOR_1Y,5,Block_Hiking,nor_i44_level,0.0
block_cv,NOR_1Y,5,Block_Hiking,nor_i44_mom_1m,0.0
block_cv,NOR_1Y,5,Block_Hiking,nor_i44_mom_3m,0.0
block_cv,NOR_1Y,5,Block_Hiking,nor_i44_rvol_20d,0.0
block_cv,NOR_1Y,5,Block_Hiking,nor_kpi_yoy,0.0
block_cv,NOR_1Y,5,Block_Hiking,nor_kpijae_yoy,0.0
block_cv,NOR_1Y,5,Block_Hiking,nor_nibor_nowa_spread,0.8818530440330505
block_cv,NOR_1Y,5,Block_Hiking,nor_nowa_level,0.0
block_cv,NOR_1Y,5,Block_Hiking,nor_polrate_chg_1d,0.0
block_cv,NOR_1Y,5,Block_Hiking,nor_polrate_days_since_chg,0.9519520998001099
block_cv,NOR_1Y,5,Block_Hiking,nor_polrate_level,0.0
block_cv,NOR_1Y,5,Block_Hiking,nor_rb_rate_chg,0.0
block_cv,NOR_1Y,5,Block_Hiking,nor_rb_rate_level,0.0
block_cv,NOR_1Y,5,Block_Hiking,nor_unemp,0.0
block_cv,NOR_1Y,5,Block_Hiking,nor_usdnok_chg_1d,0.0
block_cv,NOR_1Y,5,Block_Hiking,nor_usdnok_level,0.0
block_cv,NOR_1Y,5,Block_Hiking,nor_usdnok_mom_1m,0.0
block_cv,NOR_1Y,5,Block_Hiking,nor_usdnok_mom_3m,2.4853909015655518
block_cv,NOR_1Y,5,Block_Hiking,nor_usdnok_rvol_20d,2.6794886589050293
block_cv,NOR_1Y,5,Block_Hiking,swap_govt_spread,0.0
block_cv,NOR_1Y,5,Block_Hiking,xmpca_01,0.7094315886497498
block_cv,NOR_1Y,5,Block_Hiking,xmpca_02,0.0
block_cv,NOR_1Y,5,Block_Hiking,xmpca_03,0.0
block_cv,NOR_1Y,5,Block_Hiking,xmpca_04,0.0
block_cv,NOR_1Y,5,Block_Hiking,xmpca_05,2.853421926498413
block_cv,NOR_1Y,5,Block_Hiking,xmpca_06,0.0
block_cv,NOR_1Y,5,Block_Hiking,xmpca_07,0.0
block_cv,NOR_1Y,5,Block_Hiking,xmpca_08,0.0
block_cv,NOR_1Y,5,Block_Hiking,xmpca_09,0.0
block_cv,NOR_1Y,5,Block_Hiking,xmpca_10,0.0
block_cv,NOR_1Y,5,Block_Hiking,xmpca_11,3.079782485961914
block_cv,NOR_1Y,5,Block_Hiking,xmpca_12,0.0
block_cv,NOR_30Y,5,Block_GFC,chg_lag1,0.0
block_cv,NOR_30Y,5,Block_GFC,chg_lag2,0.0
block_cv,NOR_30Y,5,Block_GFC,chg_lag3,0.0
block_cv,NOR_30Y,5,Block_GFC,chg_lag4,0.0
block_cv,NOR_30Y,5,Block_GFC,chg_lag5,0.0
block_cv,NOR_30Y,5,Block_GFC,carry_roll,36.86434555053711
block_cv,NOR_30Y,5,Block_GFC,mom_63d,0.0
block_cv,NOR_30Y,5,Block_GFC,mom_1m,0.0
block_cv,NOR_30Y,5,Block_GFC,mom_3m,0.0
block_cv,NOR_30Y,5,Block_GFC,mom_6m,0.0
block_cv,NOR_30Y,5,Block_GFC,mom_12m,0.0
block_cv,NOR_30Y,5,Block_GFC,dev_ma_3m,0.0
block_cv,NOR_30Y,5,Block_GFC,dev_ma_12m,0.0
block_cv,NOR_30Y,5,Block_GFC,vol_20d,0.0
block_cv,NOR_30Y,5,Block_GFC,vol_regime,0.0
block_cv,NOR_30Y,5,Block_GFC,vol_zscore,0.0
block_cv,NOR_30Y,5,Block_GFC,level_zscore,0.0
block_cv,NOR_30Y,5,Block_GFC,slope_10_1,0.0
block_cv,NOR_30Y,5,Block_GFC,slope_10_5,0.0
block_cv,NOR_30Y,5,Block_GFC,slope_5_1,0.0
block_cv,NOR_30Y,5,Block_GFC,sofr_mom_1m,0.0
block_cv,NOR_30Y,5,Block_GFC,ibor_level,0.0
block_cv,NOR_30Y,5,Block_GFC,ibor_chg_1d,22.52434730529785
block_cv,NOR_30Y,5,Block_GFC,ibor_mom_1m,0.0
block_cv,NOR_30Y,5,Block_GFC,ibor_term_slope,0.0
block_cv,NOR_30Y,5,Block_GFC,swap_ibor_basis,0.0
block_cv,NOR_30Y,5,Block_GFC,move_level,0.0
block_cv,NOR_30Y,5,Block_GFC,move_zscore,0.0
block_cv,NOR_30Y,5,Block_GFC,vix_level,0.0
block_cv,NOR_30Y,5,Block_GFC,vix_zscore,0.0
block_cv,NOR_30Y,5,Block_GFC,v2x_level,0.0
block_cv,NOR_30Y,5,Block_GFC,vxn_level,0.0
block_cv,NOR_30Y,5,Block_GFC,ovx_level,0.0
block_cv,NOR_30Y,5,Block_GFC,gvz_level,0.0
block_cv,NOR_30Y,5,Block_GFC,spx_mom_1m,0.0
block_cv,NOR_30Y,5,Block_GFC,spx_mom_3m,0.0
block_cv,NOR_30Y,5,Block_GFC,sx5e_mom_1m,0.0
block_cv,NOR_30Y,5,Block_GFC,sx5e_mom_3m,0.0
block_cv,NOR_30Y,5,Block_GFC,mxwo_mom_1m,0.0
block_cv,NOR_30Y,5,Block_GFC,ndx_mom_1m,0.0
block_cv,NOR_30Y,5,Block_GFC,oil_mom_1m,21.918514251708984
block_cv,NOR_30Y,5,Block_GFC,oil_mom_3m,0.0
block_cv,NOR_30Y,5,Block_GFC,copper_mom_1m,0.0
block_cv,NOR_30Y,5,Block_GFC,opec_prod,0.0
block_cv,NOR_30Y,5,Block_GFC,natgas_mom_1m,0.0
block_cv,NOR_30Y,5,Block_GFC,be5y_level,0.0
block_cv,NOR_30Y,5,Block_GFC,be10y_level,0.0
block_cv,NOR_30Y,5,Block_GFC,be_slope,0.0
block_cv,NOR_30Y,5,Block_GFC,be5y_chg_1m,0.0
block_cv,NOR_30Y,5,Block_GFC,ig_spread,0.0
block_cv,NOR_30Y,5,Block_GFC,hy_spread,0.0
block_cv,NOR_30Y,5,Block_GFC,ig_chg_1m,0.0
block_cv,NOR_30Y,5,Block_GFC,hy_chg_1m,0.0
block_cv,NOR_30Y,5,Block_GFC,cpi_yoy,0.0
block_cv,NOR_30Y,5,Block_GFC,pce_core_chg,0.0
block_cv,NOR_30Y,5,Block_GFC,nfp_change,0.0
block_cv,NOR_30Y,5,Block_GFC,pmi_us,0.0
block_cv,NOR_30Y,5,Block_GFC,pmi_eur,0.0
block_cv,NOR_30Y,5,Block_GFC,unemp_eur,0.0
block_cv,NOR_30Y,5,Block_GFC,cpi_nsa_level,0.0
block_cv,NOR_30Y,5,Block_GFC,pce_core_level,0.0
block_cv,NOR_30Y,5,Block_GFC,eur_3m,0.0
block_cv,NOR_30Y,5,Block_GFC,eur_1w,0.0
block_cv,NOR_30Y,5,Block_GFC,nor_ibor_1m,0.0
block_cv,NOR_30Y,5,Block_GFC,nor_ibor_6m,0.0
block_cv,NOR_30Y,5,Block_GFC,nor_ecb_dfr_chg,0.0
block_cv,NOR_30Y,5,Block_GFC,nor_ecb_dfr_level,0.0
block_cv,NOR_30Y,5,Block_GFC,nor_eurnok_chg_1d,0.0
block_cv,NOR_30Y,5,Block_GFC,nor_eurnok_level,0.0
block_cv,NOR_30Y,5,Block_GFC,nor_eurnok_mom_1m,0.0
block_cv,NOR_30Y,5,Block_GFC,nor_eurnok_mom_3m,0.0
block_cv,NOR_30Y,5,Block_GFC,nor_eurnok_rvol_20d,0.0
block_cv,NOR_30Y,5,Block_GFC,nor_govt_10y,0.0
block_cv,NOR_30Y,5,Block_GFC,nor_govt_3y,0.0
block_cv,NOR_30Y,5,Block_GFC,nor_govt_5y,0.0
block_cv,NOR_30Y,5,Block_GFC,nor_i44_chg_1d,0.0
block_cv,NOR_30Y,5,Block_GFC,nor_i44_level,0.0
block_cv,NOR_30Y,5,Block_GFC,nor_i44_mom_1m,0.0
block_cv,NOR_30Y,5,Block_GFC,nor_i44_mom_3m,0.0
block_cv,NOR_30Y,5,Block_GFC,nor_i44_rvol_20d,0.0
block_cv,NOR_30Y,5,Block_GFC,nor_kpi_yoy,0.0
block_cv,NOR_30Y,5,Block_GFC,nor_kpijae_yoy,0.0
block_cv,NOR_30Y,5,Block_GFC,nor_nibor_nowa_spread,0.0
block_cv,NOR_30Y,5,Block_GFC,nor_nowa_level,0.0
block_cv,NOR_30Y,5,Block_GFC,nor_polrate_chg_1d,0.0
block_cv,NOR_30Y,5,Block_GFC,nor_polrate_days_since_chg,0.0
block_cv,NOR_30Y,5,Block_GFC,nor_polrate_level,0.0
block_cv,NOR_30Y,5,Block_GFC,nor_rb_rate_chg,0.0
